,Unnamed: 0,movieCd,movieNm_x,movieNm_y,url,code
2113,2122,20151521.0,셀프/리스,셀프/리스 (Self/less),/movie/bi/mi/basic.nhn?code=118376,118376
2114,2123,20152745.0,맨 프롬 UNCLE,맨 프롬 UNCLE (The Man from U.N.C.L.E.),/movie/bi/mi/basic.nhn?code=90591,90591
2115,2124,20157904.0,더 건맨,더 건맨 (The Gunman),/movie/bi/mi/basic.nhn?code=118948,118948
2116,2125,20155690.0,프리덤,프리덤 (Freedom),/movie/bi/mi/basic.nhn?code=137991,137991
2117,2126,20153083.0,사우스포,사우스포 (Southpaw),/movie/bi/mi/basic.nhn?code=81967,81967
2118,2127,20145501.0,돌연변이,돌연변이 (Collective Invention),/movie/bi/mi/basic.nhn?code=130733,130733
2119,2128,20157883.0,극장판 파워레인저 트레인포스 VS 다이노포스 THE MOVIE,극장판 파워레인저 트레인포스VS 다이노포스 THE MOVIE (烈車戦隊トッキュウジャーＶＳキョウリュウジャー THE MOVIE),/movie/bi/mi/basic.nhn?code=135807,135807
2120,2129,20158428.0,빌리와 용감한 녀석들 3,빌리와 용감한 녀석들 3 (Ribbit),/movie/bi/mi/basic.nhn?code=133169,133169
2121,2130,20144021.0,맥베스,맥베스 (MACBETH),/movie/bi/mi/basic.nhn?code=135349,135349
2122,2131,20142561.0,7번째 아들,7번째 아들 (Seventh Son),/movie/bi/mi/basic.nhn?code=93218,93218
2123,2132,20158062.0,숀더쉽,숀더쉽 (Shaun the Sheep Movie),/movie/bi/mi/basic.nhn?code=129164,129164
2124,2133,20153022.0,더 매직: 리틀톰과 도둑공주,더 매직: 리틀톰과 도둑공주 (Menique y el espejo magico),/movie/bi/mi/basic.nhn?code=142010,142010
2125,2134,20152869.0,갤로우즈,갤로우즈 (The Gallows),/movie/bi/mi/basic.nhn?code=137973,137973
2126,2135,20145085.0,세인트 빈센트,세인트 빈센트 (St. Vincent),/movie/bi/mi/basic.nhn?code=118367,118367
2127,2136,20144507.0,빅 아이즈,빅 아이즈 (Big Eyes),/movie/bi/mi/basic.nhn?code=81464,81464
2128,2137,20145021.0,와일드,와일드 (Wild),/movie/bi/mi/basic.nhn?code=118395,118395
2129,2138,20152801.0,원 와일드 모먼트,원 와일드 모먼트 (Un moment d'egarement),/movie/bi/mi/basic.nhn?code=140668,140668
2130,2139,20145041.0,더 이퀄라이저,더 이퀄라이저 (The Equalizer),/movie/bi/mi/basic.nhn?code=109642,109642
2131,2140,20151782.0,지금은맞고그때는틀리다,"지금은맞고그때는틀리다 (Right Now, Wrong Then)",/movie/bi/mi/basic.nhn?code=140199,140199
2132,2141,20145242.0,모데카이,모데카이 (Mortdecai),/movie/bi/mi/basic.nhn?code=118957,118957
2133,2142,20150522.0,러덜리스,러덜리스 (Rudderless),/movie/bi/mi/basic.nhn?code=109626,109626
2134,2143,20141060.0,쓰리 썸머 나잇,쓰리 썸머 나잇 (Three Summer Night),/movie/bi/mi/basic.nhn?code=129016,129016
2135,2144,20144481.0,타임 패러독스,타임 패러독스 (Predestination),/movie/bi/mi/basic.nhn?code=118347,118347
2136,2145,20156977.0,위자,위자 (Ouija),/movie/bi/mi/basic.nhn?code=123284,123284
2137,2146,20030404.0,러브 액츄얼리,러브 액츄얼리 (Love Actually),/movie/bi/mi/basic.nhn?code=36843,36843
2138,2147,20156301.0,다크 플레이스,다크 플레이스 (Dark Places),/movie/bi/mi/basic.nhn?code=114260,114260
2139,2148,20157096.0,보루토 - 나루토 더 무비,보루토 - 나루토 더 무비 (ボルト -NARUTO THE MOVIE-),/movie/bi/mi/basic.nhn?code=140711,140711
2140,2149,20158561.0,기생수 파트2,기생수 파트2 (寄生獣 PART2),/movie/bi/mi/basic.nhn?code=127364,127364
2141,2150,20158670.0,위아영,위아영 (While We're Young),/movie/bi/mi/basic.nhn?code=113230,113230
2142,2151,20156383.0,아더와 미니모이 3: 두 세계의 전쟁,아더와 미니모이3: 두 세계의 전쟁 (Arthur Et La Guerre Des Deux Mondes),/movie/bi/mi/basic.nhn?code=51055,51055
2143,2152,20154621.0,주온: 더 파이널,주온: 더 파이널 (呪怨 -ザ・ファイナル-),/movie/bi/mi/basic.nhn?code=140015,140015
2144,2153,20156275.0,파더 앤 도터,파더 앤 도터 (Fathers and Daughters),/movie/bi/mi/basic.nhn?code=123275,123275
2145,2154,20156704.0,드래곤 블레이드,드래곤 블레이드 (天將雄師),/movie/bi/mi/basic.nhn?code=125443,125443
2146,2155,20153025.0,대니 콜린스,대니 콜린스 (Danny Collins),/movie/bi/mi/basic.nhn?code=115296,115296
2147,2156,20145103.0,나이트 크롤러,나이트 크롤러 (Nightcrawler),/movie/bi/mi/basic.nhn?code=117786,117786
2148,2157,20150862.0,더 랍스터,더 랍스터 (The Lobster),/movie/bi/mi/basic.nhn?code=120793,120793
2149,2158,20156360.0,개구리왕국,개구리왕국 (Frog Kingdom),/movie/bi/mi/basic.nhn?code=133631,133631
2150,2159,20158885.0,이웃집에 신이 산다,이웃집에 신이 산다 (Le Tout Nouveau Testament),/movie/bi/mi/basic.nhn?code=142242,142242
2151,2160,20156241.0,더 라스트: 나루토 더 무비,더 라스트: 나루토 더 무비 (THE LAST: NARUTO THE MOVIE),/movie/bi/mi/basic.nhn?code=135342,135342
2152,2161,20155601.0,바다 탐험대 옥토넛 스페셜,바다 탐험대 옥토넛 스페셜 (Octonauts),/movie/bi/mi/basic.nhn?code=133381,133381
2153,2162,20155639.0,더 비지트,더 비지트 (The Visit),/movie/bi/mi/basic.nhn?code=129086,129086
2154,2163,20156102.0,바닷마을 다이어리,바닷마을 다이어리 (海街diary),/movie/bi/mi/basic.nhn?code=132610,132610
2155,2164,20149961.0,미안해 사랑해 고마워,미안해 사랑해 고마워 (Summer Snow),/movie/bi/mi/basic.nhn?code=124240,124240
2156,2165,20163045.0,미나미 양장점의 비밀,미나미 양장점의 비밀 (繕い裁つ人),/movie/bi/mi/basic.nhn?code=132664,132664
2157,2166,20157197.0,라스트 위치 헌터,라스트 위치 헌터 (The Last Witch Hunter),/movie/bi/mi/basic.nhn?code=128392,128392
2158,2167,20154162.0,스트레이트 아웃 오브 컴턴,스트레이트 아웃 오브 컴턴 (Straight Outta Compton),/movie/bi/mi/basic.nhn?code=130957,130957
2159,2168,20157121.0,송 원,송 원 (Song One),/movie/bi/mi/basic.nhn?code=109169,109169
2160,2169,20154729.0,이스케이프,이스케이프 (No Escape),/movie/bi/mi/basic.nhn?code=95327,95327
2161,2170,20142884.0,엘리노어 릭비: 그 남자 그 여자,엘리노어 릭비: 그남자 그여자 (The Disappearance of Eleanor Rigby: Them),/movie/bi/mi/basic.nhn?code=124290,124290
2162,2171,20156570.0,크림슨 피크,크림슨 피크 (Crimson Peak),/movie/bi/mi/basic.nhn?code=111990,111990
2163,2172,20141085.0,한 번 더 해피엔딩,한 번 더 해피엔딩 (The Rewrite),/movie/bi/mi/basic.nhn?code=124288,124288
2164,2173,20153282.0,피케이: 별에서 온 얼간이,피케이: 별에서 온 얼간이 (PK),/movie/bi/mi/basic.nhn?code=133402,133402
2165,2174,20156321.0,약장수,약장수 (Clown of a Salesman),/movie/bi/mi/basic.nhn?code=128265,128265
2166,2175,20145281.0,코블러,코블러 (The Cobbler),/movie/bi/mi/basic.nhn?code=118999,118999
2167,2176,20159223.0,데모닉,데모닉 (Demonic),/movie/bi/mi/basic.nhn?code=119437,119437
2168,2177,20158091.0,유고와 라라: 하늘고래와 구름섬 대모험,유고와 라라: 하늘고래와 구름섬 대모험 (神秘世界曆險記),/movie/bi/mi/basic.nhn?code=101662,101662
2169,2178,20144183.0,"웰컴, 삼바","웰컴, 삼바 (Samba)",/movie/bi/mi/basic.nhn?code=123269,123269
2170,2179,20060204.0,포켓몬 레인저와 바다의 왕자 마나피,극장판 포켓몬스터 AG : 포켓몬레인저와 바다의 왕자 마나피 (劇場版ポケットモンスター アドバンスジェネレーション ポケモンレンジャーと蒼海の王子 マナフィ),/movie/bi/mi/basic.nhn?code=61700,61700
2171,2180,20155562.0,아델라인 : 멈춰진 시간,아델라인 : 멈춰진 시간 (The Age of Adaline),/movie/bi/mi/basic.nhn?code=118954,118954
2172,2181,20143045.0,내일을 위한 시간,"내일을 위한 시간 (Deux jours, une nuit)",/movie/bi/mi/basic.nhn?code=123298,123298
2173,2182,20162568.0,신은 죽지 않았다 2,신은 죽지 않았다 2 (God's Not Dead 2),/movie/bi/mi/basic.nhn?code=147054,147054
2174,2183,20157782.0,신은 죽지 않았다,신은 죽지 않았다 (God's Not Dead),/movie/bi/mi/basic.nhn?code=122193,122193
2175,2184,20141598.0,타이밍,타이밍 (Timing),/movie/bi/mi/basic.nhn?code=130341,130341
2176,2185,20050184.0,사랑은 타이밍,사랑은 타이밍! (Les Poupees Russes),/movie/bi/mi/basic.nhn?code=42619,42619
2177,2186,20159221.0,정글번치: 너구리 해적단과 보물지도,정글번치: 너구리 해적단과 보물지도 (The Jungle Bunch 2 - The Treasure Quest),/movie/bi/mi/basic.nhn?code=138210,138210
2178,2187,20155646.0,위아 유어 프렌즈,위아 유어 프렌즈 (We Are Your Friends),/movie/bi/mi/basic.nhn?code=130943,130943
2179,2188,20156904.0,추억의 마니,추억의 마니 (思い出のマーニー),/movie/bi/mi/basic.nhn?code=127858,127858
2180,2189,20159573.0,령 : 저주받은 사진,령 : 저주받은 사진 (劇場版 零 ゼロ),/movie/bi/mi/basic.nhn?code=129405,129405
2181,2190,20147803.0,한여름의 판타지아,한여름의 판타지아 (A Midsummer's Fantasia),/movie/bi/mi/basic.nhn?code=130342,130342
2182,2191,20150255.0,리틀드래곤 코코넛,리틀드래곤 코코넛 (Der kleine Drache Kokosnuss),/movie/bi/mi/basic.nhn?code=139698,139698
2183,2192,20157394.0,팔로우,팔로우 (It Follows),/movie/bi/mi/basic.nhn?code=127043,127043
2184,2193,20157021.0,"땡큐, 대디","땡큐, 대디 (De toutes nos forces)",/movie/bi/mi/basic.nhn?code=114593,114593
2185,2194,20157587.0,파울볼,파울볼 (Foulball),/movie/bi/mi/basic.nhn?code=136649,136649
2186,2195,20149264.0,춘희막이,춘희막이 (With or Without You),/movie/bi/mi/basic.nhn?code=138576,138576
2187,2196,20151623.0,앙: 단팥 인생 이야기,앙: 단팥 인생 이야기 (あん),/movie/bi/mi/basic.nhn?code=139523,139523
2188,2197,20159001.0,라자루스,라자루스 (The Lazarus Effect),/movie/bi/mi/basic.nhn?code=125411,125411
2189,2198,20151821.0,러브 앤 머시,러브 앤 머시 (Love & Mercy),/movie/bi/mi/basic.nhn?code=118933,118933
2190,2199,20157001.0,트레이서,트레이서 (Tracers),/movie/bi/mi/basic.nhn?code=95875,95875
2191,2200,20144121.0,폭스캐처,폭스캐처 (Foxcatcher),/movie/bi/mi/basic.nhn?code=100676,100676
2192,2201,20158703.0,트래쉬,트래쉬 (トラッシュ),/movie/bi/mi/basic.nhn?code=144089,144089
2193,2202,20157584.0,윈드랜드,윈드랜드 (Pet Pals in Windland),/movie/bi/mi/basic.nhn?code=133238,133238
2194,2203,20151482.0,종이 달,종이 달 (紙の月),/movie/bi/mi/basic.nhn?code=131384,131384
2195,2204,20134609.0,세븐 싸이코패스,세븐 싸이코패스 (Seven Psychopaths),/movie/bi/mi/basic.nhn?code=87312,87312
2196,2205,20155022.0,드래곤볼 Z : 부활의 F,드래곤볼 Z : 부활의 F (ドラゴンボールZ　復活の「F」),/movie/bi/mi/basic.nhn?code=138256,138256
2197,2206,20143942.0,엘리제궁의 요리사,엘리제궁의 요리사 (LES SAVEURS DU PALAIS),/movie/bi/mi/basic.nhn?code=99148,99148
2198,2207,20159442.0,차일드 44,차일드 44 (Child 44),/movie/bi/mi/basic.nhn?code=102934,102934
2199,2208,20159063.0,트립 투 이탈리아,트립 투 이탈리아 (The Trip to Italy),/movie/bi/mi/basic.nhn?code=119272,119272
2200,2209,20157702.0,스윗 프랑세즈,스윗 프랑세즈 (Suite francaise),/movie/bi/mi/basic.nhn?code=103331,103331
2201,2210,20151202.0,난 그녀와 키스했다,난 그녀와 키스했다 (Toute premiere fois),/movie/bi/mi/basic.nhn?code=135859,135859
2202,2211,20155602.0,라이프,라이프 (Life),/movie/bi/mi/basic.nhn?code=122494,122494
2203,2212,20156967.0,투 라이프,투 라이프 (A la vie),/movie/bi/mi/basic.nhn?code=128489,128489
2204,2213,20145402.0,옐로우버드,"옐로우버드 (Gus - Petit oiseau, grand voyage)",/movie/bi/mi/basic.nhn?code=131100,131100
2205,2214,20050265.0,부에나 비스타 소셜 클럽,부에나 비스타 소셜 클럽 (Buena Vista Social Club),/movie/bi/mi/basic.nhn?code=26348,26348
2206,2215,20156101.0,비비안 마이어를 찾아서,비비안 마이어를 찾아서 (Finding Vivian Maier),/movie/bi/mi/basic.nhn?code=113983,113983
2207,2216,20151302.0,무민 더 무비,무민 더 무비 (Muumit Rivieralla),/movie/bi/mi/basic.nhn?code=131099,131099
2208,2217,20060222.0,천하장사 마돈나,천하장사 마돈나 (Like A Virgin),/movie/bi/mi/basic.nhn?code=57805,57805
2209,2218,20134064.0,마돈나 : 라이크 어 버진,마돈나 : 라이크 어 버진 (Madonna : Like A Virgin),/movie/bi/mi/basic.nhn?code=103049,103049
2210,2219,20152121.0,리그레션,리그레션 (Regression),/movie/bi/mi/basic.nhn?code=114278,114278
2211,2220,20133681.0,태양을 쏴라,태양을 쏴라 (Heartbreak Hotel),/movie/bi/mi/basic.nhn?code=109987,109987
2212,2221,20144323.0,유아 낫 유,유아 낫 유 (You're Not You),/movie/bi/mi/basic.nhn?code=100675,100675
2213,2222,20143502.0,어떤살인,어떤살인 (The Lost Choices),/movie/bi/mi/basic.nhn?code=130755,130755
2214,2223,20153521.0,이민자,이민자 (Lowlife),/movie/bi/mi/basic.nhn?code=98904,98904
2215,2224,20153522.0,어바웃 리키,어바웃 리키 (Ricki and the Flash),/movie/bi/mi/basic.nhn?code=130956,130956
2216,2225,20156047.0,나쁜 나라,나쁜 나라 (Cruel State),/movie/bi/mi/basic.nhn?code=143282,143282
2217,2226,20080846.0,인디애니박스:셀마의 단백질 커피,인디애니박스: 셀마의 단백질 커피,/movie/bi/mi/basic.nhn?code=49534,49534
2218,2227,20150061.0,셀마,셀마 (Selma),/movie/bi/mi/basic.nhn?code=125428,125428
2219,2228,20158951.0,순교,순교 (The Martyrdom),/movie/bi/mi/basic.nhn?code=137620,137620
2220,2229,20090429.0,마터스: 천국을 보는 눈,마터스: 천국을 보는 눈 (Martyrs),/movie/bi/mi/basic.nhn?code=52435,52435
2221,2230,20140207.0,꼬마 유령,꼬마 유령 (Das kleine Gespenst),/movie/bi/mi/basic.nhn?code=119041,119041
2222,2231,20140190.0,사랑이 이긴다,사랑이 이긴다 (Love Never Fails),/movie/bi/mi/basic.nhn?code=125431,125431
2223,2232,20158484.0,아스테릭스: 신들의 전당,아스테릭스: 신들의 전당 (Asterix: Le domaine des dieux),/movie/bi/mi/basic.nhn?code=129155,129155
2224,2233,20159521.0,라이드 : 나에게로의 여행,라이드 : 나에게로의 여행 (Ride),/movie/bi/mi/basic.nhn?code=125422,125422
2225,2234,20157421.0,뷰티풀 라이,뷰티풀 라이 (The Good Lie),/movie/bi/mi/basic.nhn?code=109473,109473
2226,2235,20130061.0,뷰티풀 라이즈,뷰티풀 라이즈 (De vrais mensonges),/movie/bi/mi/basic.nhn?code=93644,93644
2227,2236,20159582.0,엘리펀트 송,엘리펀트 송 (La chanson de l'elephant),/movie/bi/mi/basic.nhn?code=129683,129683
2228,2237,20158981.0,하나와 앨리스: 살인사건,ÇÏ³ª¿Í ¾Ù¸®½º : »ìÀÎ»ç°Ç (ü£ªÈ«¢«ê«¹ß¯ìÑÞÀËì),/movie/bi/mi/basic.nhn?code=134133,134133
2229,2238,20155725.0,리틀 보이,리틀 보이 (Little Boy),/movie/bi/mi/basic.nhn?code=129046,129046
2230,2239,20150661.0,"알로, 슈티","알로, 슈티 (Bienvenue Chez Les Ch'tis)",/movie/bi/mi/basic.nhn?code=47321,47321
2231,2240,19900118.0,빽 투더 퓨쳐 2,빽 투 더 퓨쳐 2 (Back To The Future Part 2),/movie/bi/mi/basic.nhn?code=10003,10003
2232,2241,20150963.0,호비와 엄마나무섬의 비밀,호비와 엄마나무섬의 비밀 (劇場版 しまじろうのわお ! しまじろうとおおきなき),/movie/bi/mi/basic.nhn?code=139675,139675
2233,2242,20141702.0,위로공단,위로공단 (Factory Complex),/movie/bi/mi/basic.nhn?code=130376,130376
2234,2243,20159901.0,네이든,네이든 (X Plus Y),/movie/bi/mi/basic.nhn?code=116216,116216
2235,2244,20157223.0,해피 홀리데이,해피 홀리데이 (What We Did on Our Holiday),/movie/bi/mi/basic.nhn?code=128297,128297
2236,2245,20144642.0,미스터 터너,미스터 터너 (Mr. Turner),/movie/bi/mi/basic.nhn?code=124842,124842
2237,2246,20150563.0,베스트 오브 미,베스트 오브 미 (The Best of Me),/movie/bi/mi/basic.nhn?code=118384,118384
2238,2247,20144927.0,블랙버드,블랙버드 (Beyond the Lights),/movie/bi/mi/basic.nhn?code=124285,124285
2239,2248,20155057.0,온리 유,온리 유 (命中注定),/movie/bi/mi/basic.nhn?code=134830,134830
2240,2249,20100114.0,P.S 온리 유,P.S 온리 유 (P.S.),/movie/bi/mi/basic.nhn?code=39555,39555
2241,2250,20010096.0,피아니스트,피아니스트 (La Pianiste),/movie/bi/mi/basic.nhn?code=33147,33147
2242,2251,20154734.0,피아니스트 세이모어의 뉴욕 소네트,피아니스트 세이모어의 뉴욕 소네트 (Seymour: An Introduction),/movie/bi/mi/basic.nhn?code=129802,129802
2243,2252,20149298.0,어우동: 주인 없는 꽃,어우동: 주인 없는 꽃 (Lost Flower Eo Woo-dong),/movie/bi/mi/basic.nhn?code=122009,122009
2244,2253,19870114.0,빽 투 더 퓨쳐,빽 투 더 퓨쳐 (Back To The Future),/movie/bi/mi/basic.nhn?code=10002,10002
2245,2254,20147130.0,타투,타투 (Tattoo),/movie/bi/mi/basic.nhn?code=119968,119968
2246,2255,20143922.0,결혼하지 않아도 괜찮을까,결혼하지 않아도 괜찮을까 (す一ちゃん まいちゃん さわ子さん),/movie/bi/mi/basic.nhn?code=99671,99671
2247,2256,20157986.0,검은손,검은손 (Black Hand),/movie/bi/mi/basic.nhn?code=136660,136660
2248,2257,20150841.0,카이트,카이트 (Kite),/movie/bi/mi/basic.nhn?code=124270,124270
2249,2258,20153982.0,에이미,에이미 (Amy),/movie/bi/mi/basic.nhn?code=136890,136890
2250,2259,20151962.0,블러바드,블러바드 (Boulevard),/movie/bi/mi/basic.nhn?code=122615,122615
2251,2260,20144522.0,바티칸 뮤지엄,바티칸 뮤지엄 (The Vatican Museums 3D),/movie/bi/mi/basic.nhn?code=133397,133397
2252,2261,20154207.0,퇴마전: 마령검의 비밀,퇴마전: 마령검의 비밀 (钟馗伏魔：雪妖魔灵),/movie/bi/mi/basic.nhn?code=121783,121783
2253,2262,20143941.0,파리 폴리,파리 폴리 (La ritournelle),/movie/bi/mi/basic.nhn?code=123691,123691
2254,2263,20153422.0,제 7기사단,제 7기사단 (Last Knights),/movie/bi/mi/basic.nhn?code=101228,101228
2255,2264,20154323.0,슈퍼레이서 엔지,슈퍼레이서 엔지,/movie/bi/mi/basic.nhn?code=142817,142817
2256,2265,20158518.0,리틀 포레스트 2: 겨울과 봄,리틀 포레스트2: 겨울과 봄 (リトル・フォレスト 冬・春),/movie/bi/mi/basic.nhn?code=137347,137347
2257,2266,20143983.0,우주로봇 씨어,우주로봇 씨어 (赛尔号大电影2：圣灵系的王子),/movie/bi/mi/basic.nhn?code=121124,121124
2258,2267,20142241.0,트라이브,트라이브 (Plemya),/movie/bi/mi/basic.nhn?code=127247,127247
2259,2268,20158881.0,도쿄 트라이브,도쿄 트라이브 (Tokyo Tribe),/movie/bi/mi/basic.nhn?code=129986,129986
2260,2269,20142282.0,리바이어던,리바이어던 (Leviafan),/movie/bi/mi/basic.nhn?code=124845,124845
2261,2270,20151901.0,디올 앤 아이,디올 앤 아이 (Dior et moi),/movie/bi/mi/basic.nhn?code=122629,122629
2262,2271,20156643.0,모스트 바이어런트,모스트 바이어런트 (A Most Violent Year),/movie/bi/mi/basic.nhn?code=118949,118949
2263,2272,20133531.0,"나의 아들, 나의 어머니","나의 아들, 나의 어머니 (Where Is My Son?)",/movie/bi/mi/basic.nhn?code=116910,116910
2264,2273,20152962.0,나의 어머니,나의 어머니 (Margherita),/movie/bi/mi/basic.nhn?code=118943,118943
